,SalePrice,bldgtype_Duplex,bldgtype_TwnhsI,style_1p5Fin,style_2Story,style_SFoyer,style_SLvl,roof_hip,found_BrkTil,central_air,elec_sbrkr,bsmt_exposure,garage_perception,class_120,class_30,class_70,class_190,fullbaths_residual,halfbaths_residual,frontage_residual,LotArea,MasVnrArea,LowQualFinSF,living_area_residual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,shed,fence,MiscVal,LotShapeReg,slope_Bnk,slope_HLS,lotconfig_Corner,lotconfig_CulDSac,LandSlope_Gentle,ext_AsbShng,ext_BrkFace,ext_CemntBd,ext_HdBoard,ext_MetalSd,ext_Plywood,ext_Stucco,ext_VinylSd,ext_WdSdng,ext_WdShing,veneer_stone,zone_RM,alley_gravel,alley_paved,nbh_BrkSide,nbh_ClearCr,nbh_CollgCr,nbh_Crawfor,nbh_Edwards,nbh_Gilbert,nbh_IDOTRR,nbh_Mitchel,nbh_NAmes,nbh_NWAmes,nbh_NoRidge,nbh_NridgHt,oldtown_residual,nbh_SWISU,nbh_Sawyer,nbh_SawyerW,nbh_Somerst,nbh_StoneBr,nbh_Timber,prox_norm,prox_feeder,prox_artery,prox_rr,prox_positive,OverallCond,quality_residual,exterior_condition,bsmt_condition,bsmt_finished1,bsmt_finished2,home_funct,fireplace_ttlscore,gar_perception,driveway,salesmo_3,salesmo_4,salesmo_5,salesmo_6,salesmo_7,salesmo_8,salesmo_9,salesmo_10,salesmo_11,salesmo_12,salesyear_07,salesyear_08,salesyear_09,salesyear_10,sale_Abnorml,sale_Family,sale_Partial,remodeled,age_residual
nbh_Crawfor,0.07115960252664767,0.0036948023417478003,-0.03314201382647421,0.04396981367827413,0.036107189866899314,-0.03067806783975394,-0.04106758512405585,0.028288010397425522,0.13553911906384586,-0.02543213284900144,-0.0079525729324851,-0.048353470783400715,-0.03575257943483345,-0.0006152326514279785,0.027947723986762294,0.3176617526526527,-0.0012607495137130784,-0.0818220107020089,-0.014087014476902374,0.012356016090970824,0.024651518816282796,-0.01991953667811146,0.006594893118797502,0.03291660237980611,-0.06328164731032468,-0.05647321913191941,0.07542538748825302,0.04800129198317365,0.05159392803612756,-0.014740540761957537,0.023737586406315254,0.0021215761714830222,-0.048866023281906375,0.10646834356988863,0.21032294644872898,-0.0018150856069856184,-0.019509211882810452,-0.15386537583565818,-0.024069392300948303,0.10602708081103247,0.034848908192846306,-0.05313915324331406,0.03371457288909696,-0.016752781828990152,0.15311788728278913,-0.12526956834090455,0.11453488514538401,0.002588826610797239,-0.01940602538668011,-0.04830603340119298,-0.015314095633206843,-0.0323392781798425,-0.03869631248501301,-0.026603397168173504,-0.06437831020650471,1.0,-0.05158935965689412,-0.04550365666192298,-0.03067806783975391,-0.03545390891639031,-0.08120586031790172,-0.043646838437016534,-0.032339278179842515,-0.04489147383900915,-0.03591966812912993,-0.02511155723395473,-0.043960622767561366,-0.03904240207370227,-0.04759764337725438,-0.02511155723395517,-0.03110080223146846,0.01938390610720621,-0.03175346660324807,-0.03507784153501338,-0.035077841535013386,0.027795706284954678,0.17323076030903184,0.0497646290968196,0.08225893769997875,0.022427731677112463,-0.03995742451120097,-0.004061229338091315,-0.019534593820462583,0.21229451631106777,-0.10086483742245185,0.007558707748689651,0.0474027171653457,-0.062203776182096104,-0.033635287773506196,0.0015999037847291766,0.008399502417062572,0.03691426563908853,-0.003684330301875432,-0.03288178410930784,0.03694278007970888,0.036732814978617044,0.06703171666535927,-0.014876171578014121,-0.024824275983361045,-0.03575384184835456,-0.007763246535944545,0.04176541224577366,-0.044883560200938144,0.16198466168005185,0.1368236722334506
nbh_Edwards,-0.17994896448338463,0.06493854481772954,0.0008788229300160386,0.1010962089333299,-0.09707628370041554,0.042543158964466636,0.020351442762869806,0.009640081402241487,0.06327138353043908,-0.1263555649808994,-0.1291062217402171,-0.017271759380283504,-0.22648599645948184,-0.06825821130944411,0.09295375795069515,-0.015156744068443497,0.03718092925235265,0.039518836343531684,-0.05906975838665719,-0.02722334531212338,-0.008103440762384733,-0.08002652373263196,-0.03260511522333457,0.053685772791693516,-0.050803138842621234,-0.05494337271018889,0.019642768040441995,-0.014892578928562671,0.0009196719079660851,-0.0053625621997981055,0.013941395374929973,-0.015029673137562921,0.10492305065899199,0.035830109470363886,-0.03615257613160068,0.014015338594058065,-0.026939607710296527,-0.00792867207353833,0.03102427052468951,-0.03682064101001772,-0.02951779355827354,-0.05277345405599668,0.05886213335694778,-0.004837139183412659,0.07292056344060076,-0.08170999113504612,0.0713729334308066,0.08650675242086966,0.011820775074859693,-0.05273780057153041,0.038399346399665586,-0.04609260741504797,-0.055153177194090894,-0.03791735655817975,-0.09175727924076711,-0.05158935965689412,1.0,-0.06485556575516142,-0.04372491338014499,-0.050531836113481055,-0.11574129201706658,-0.06220907522418116,-0.04609260741504835,-0.06398303228778228,-0.08528360608445341,-0.035791063199631434,-0.06265630654085813,-0.05564645263002076,-0.06784008838628898,-0.03579106319963073,-0.044327429312929975,0.0007367344601001436,0.012779179440208052,0.041246562929625565,-0.04999583385409463,-0.01814616349570026,-0.03299108161129085,-0.04528771727179257,-0.010478951902026783,-0.13997679044373895,-0.08850840285209167,-0.051531634425002894,-0.09388679531089218,-0.10308912254765214,-0.026550252595751122,-0.1168064466900866,0.01818033986180632,0.07658538148789107,0.03149908718253694,-0.02384805251882141,-0.022376886104194634,-0.01328886116059571,0.009140334048562125,0.021580505384279965,-0.040883635121607705,-0.05564645263002097,-0.035918042099544835,0.03458092710990943,0.024746403089297507,-0.008234219687853516,0.011564243228097348,-0.03195687453530663,-0.04420884163585128,0.05607645982105969,0.009634937072700115
nbh_Gilbert,0.035939622294684025,-0.04596391901367811,-0.041664484135423764,-0.07227446827260678,0.23625482031575254,-0.03856693433016185,0.051125408392635824,-0.07228036240390294,-0.07972516957101114,0.05082270682614262,0.07350621560876644,-0.014097634123086343,0.18089225723858532,-0.060206178801968026,-0.053269385476510084,-0.049514034360316456,-0.013301553369364614,0.10133539376841862,0.16080385310322046,0.06527283090061872,0.020670466884058113,-0.08070775775795354,-0.025457675808647533,-0.1471458215712169,0.016374927900067317,-0.014543228384964097,-0.08594171584775212,0.06173840738217221,-0.04882097399145046,0.005860650871323945,-0.08534378124622556,-0.010717242516930126,-0.2202417803249264,-0.02099207788279526,0.08814030530086889,0.029693690561568457,0.023606235769729613,0.04335816732010651,-0.03025883758672337,-0.04550365666192283,-0.04994278615107558,-0.00633153797353944,-0.08441910879724827,-0.07227446827260692,-0.03522746879554675,0.2153990869345496,-0.08561580858011947,-0.0322054079414863,-0.05273296567887192,-0.10020379164054617,-0.04503935393770153,-0.04065532498205589,-0.04864707093759538,-0.03344446191668652,-0.08093319549947506,-0.04550365666192298,-0.06485556575516142,1.0,-0.038566934330162166,-0.04457088314910068,-0.1020879508600032,-0.05487062485526628,-0.040655324982055985,-0.056435318305464346,-0.01081649541626678,-0.03156899527795545,-0.05526509884017387,-0.049082157479195476,-0.059837379459151366,-0.03156899527795563,-0.03909837488924286,0.024368478412772218,-0.04697859611938757,-0.044098110024112416,0.10871021426830223,-0.03344446191668605,-0.09648569972946106,-0.07166550402130056,-0.04832355008355198,0.04464994784724494,-0.051764403820419996,-0.051964467154620345,0.0559642049697299,0.08856616487653579,0.0312944883467681,0.06316242352979926,-0.00858285215553298,-0.03720074012777167,0.017129817075740274,-0.005517028024002399,0.027550023657284733,0.004361186184676296,-0.020992077882795352,0.002331461049662423,0.009706780080476802,0.012415332260881514,0.008680608567014374,-0.04808840316801665,0.01228081730083234,-0.03233690692237182,-0.05327214461577834,0.023905518597082294,0.05665933401867326,-0.07068055102225547,-0.08456219736442594
nbh_IDOTRR,-0.16405585189091604,-0.007473287142415319,-0.028089739695238817,0.1716345119666321,-0.05943142322821286,-0.026001405481377488,-0.03480711166456747,-0.024684151293694476,0.09151999393286518,-0.22250111609270343,-0.1832400395964078,-0.03892572104380287,-0.186392718658698,-0.04059034752705173,0.19000607093043828,0.05443341924084178,0.038084356048729374,-0.0990734822830156,-0.041660742689836994,-0.04039206094454715,-0.038909695865920385,-0.07818442917721972,0.07986567349767082,-0.019476132496846103,-0.09558376966191465,-0.019044247872957405,0.1609687633234034,-0.018759653248106457,-0.01933253305881916,0.018347747801264715,0.03224872082952366,0.022011388039901592,0.09549760052048939,0.09444340487980461,-0.006401278706751238,0.01513852553035971,-0.04229967096128559,-0.05859056606219692,0.08459721075640875,0.016794088011905295,-0.011889983024459512,-0.07080496371676341,0.07736115169135362,-0.04118373127134961,0.006481030483469565,-0.08294455307956122,0.08762491496305659,-0.021712533939336802,-0.04998633373004892,0.27483169539120855,0.08945376654306643,0.025349607122359622,-0.03279732337813973,-0.022547890583102775,-0.05456427558048579,-0.03067806783975391,-0.04372491338014499,-0.038566934330162166,1.0,-0.030049202135222646,-0.06882658036415577,-0.03699317538865203,-0.027409375626958377,-0.03804807460631993,-0.2631968249505057,-0.021283471479345898,-0.03725912543657782,-0.033090653967776794,-0.04034170704213051,-0.021283471479345874,-0.026359696896183837,-0.026789568227283893,-0.003321661610634003,0.019150704071265484,0.019150704071265512,-0.022547890583102716,-0.005044679796174933,-0.017462923360845463,-0.06323264601798356,-0.05994659779260582,-0.11285186582572611,-0.002523149009301567,-0.013875207426616853,-0.08689777151303574,-0.02437600965325213,-0.2590277206793478,0.005268656697423003,-0.023212703762021895,-0.014705325800552978,0.029802979509454545,0.0008299342659091321,-0.0171940043759128,-0.012795178978115794,-0.004653629341027874,-3.958289531005759e-05,0.011171695819629287,0.03820125410788819,-0.0075574293123086755,-0.03684224388220041,0.020999661978185456,0.07626096460850523,-0.019003437365008195,-0.049341549714401224,0.14276612739378544,0.1321150675988078
nbh_Mitchel,-0.057845054186763285,0.12835162064502575,-0.009968356948151257,-0.01446723483429455,-0.09860483558084027,0.09094317270599299,0.051971411317299404,-0.015318711595155753,-0.062117401274249084,0.04916205293516385,0.043728526558133335,0.06168323709031225,-0.007803642853241679,0.017353027359521336,-0.04150453126762907,-0.03857857132968921,-0.0001836156976145832,0.05367069092428657,-0.05438026946350858,-0.017616098807962277,0.020683539132593267,-0.04381110746071441,-0.022407310209402457,-0.017713947079651408,0.012779177273782007,-0.0170165608388706,-0.04741581099847834,0.01984521867755713,-0.01146199568841056,0.049740378078941744,0.03195228937969564,0.006664017255424456,-0.016137454515715813,-0.0208572731258865,0.006731963499031722,-0.018077422958335188,0.09057363864686599,-0.09102258282214153,-0.02357599697285834,-0.01474054076195698,-0.019905457502927774,0.11446240874800184,-0.05773053448736803,0.09696269818014325,-0.02744727702460535,0.005158070980532146,-0.07975008835105238,-0.025092655921168758,-0.030873464412768104,-0.02471855115946082,-0.03509215015452805,-0.0316763595415877,-0.03790308183108865,-0.026058057605379593,-0.06305862763666352,-0.03545390891639031,-0.050531836113481055,-0.04457088314910068,-0.030049202135222646,1.0,-0.07954123199685972,-0.04275212759839297,-0.03167635954158777,-0.043971249381893195,-0.04076484066165993,-0.024596798703062073,-0.043059479704942866,-0.03824207697451722,-0.0466219455043361,-0.024596798703062066,-0.030463270949871717,0.01898655794843841,-0.030469111988358125,-0.013030627813073419,-0.0343587854443382,-0.026058057605379634,-0.03484339404176367,-0.10397604439603249,0.03148699594198652,0.001297786648187256,0.06530198545899135,-0.035414238233766354,0.009828793043773465,-0.07769918481472739,0.024382918227310566,0.021191382260217186,0.0064849809744803415,0.016323486250710745,-0.00928639217448564,0.02520934002765052,0.0015194942558763203,-0.028785114554479695,-0.0021408510215257174,0.00020686085879129996,0.0058606508713233835,-0.018929232843491715,-0.00038031113108035814,-0.0018989540469874118,0.014932756076173512,-0.021934371540805676,-0.005840907173067254,0.043475435306722515,-0.04343046325581007,-0.06364867291662307,-0.06232227075761002
nbh_NAmes,-0.18851259699796893,0.09198268825462554,-0.07435447010459607,-0.05393286583336009,-0.19195661393313831,0.003596343838847885,0.10101839039658234,0.07133709621810748,-0.13595414949251253,0.051073420821788805,-0.07148921998991163,-0.07056027564095527,-0.11223318003705424,-0.09141658725104523,-0.09506458587196533,-0.0788065120201507,-0.0484509490191337,-0.1150115679239698,0.014290888708531178,0.1103341585028394,-0.016123582733555613,-0.006160578856172671,-0.026969343515383784,-0.06791315150351591,-0.10717944259048168,-0.10853945224422924,-0.017967233486856467,0.005038673350233904,0.05126587154199331,0.057392335649433794,0.1594365288831787,0.06366746635347517,0.05688621449129967,-0.06263415528547835,-0.04908371669046333,0.04674287842012938,-0.05786369296124374,0.042352389099616555,0.0069391233146424095,0.15643185554049363,-0.07964692989145765,0.049626525776696837,0.1256733627104747,0.02017723686471703,-0.02338921591357025,-0.2010100734991716,0.09005706659175197,0.014245641626673383,-0.07194654159413968,-0.17882376284047286,-0.0699460824453595,-0.07255352391128357,-0.08681559982714784,-0.05968501219565517,-0.144433442297643,-0.08120586031790172,-0.11574129201706658,-0.1020879508600032,-0.06882658036415577,-0.07954123199685972,1.0,-0.09792215888621891,-0.07255352391128377,-0.10071451200854539,-0.023515831248509932,-0.05633805300450208,-0.09862613745997177,-0.08759205560048905,-0.10678583293318734,-0.05633805300450152,-0.06977498959044445,0.043488005125601525,0.014072551626853983,0.08088356296028022,-0.07869752071811299,0.06480087038385336,0.0827900298284299,-0.1881363142949925,0.02810212420509401,-0.059662261670986996,-0.055874093476949716,0.04945150235612046,-0.03041408982815733,-0.04391669955287329,0.07335873235960128,0.11752133445143206,-0.01707526200725499,0.008159944821178686,-0.007870179785867662,0.015087602929267528,0.05139128899535813,-0.04662475240854651,-0.0439622070023135,0.03396947582758751,-0.0014645528815362997,0.018376186429180836,0.010433704562485633,0.014720324538451209,-0.031883121438724744,0.035223623816709695,0.0555820646047285,0.014979034347563938,-0.13060871417671782,-0.10733792282740452,0.13919374285651606
nbh_NWAmes,0.023482773020255355,-0.010174227545444616,-0.03996432684809342,-0.06854819902435216,0.04608333929107662,-0.016996864367759355,0.057140058514650746,0.04513474424050955,-0.07647191129018784,0.06052275326688098,0.07050672741817275,-0.08440852383974691,0.08375834059675967,-0.05774941074743683,-0.051095679602337775,-0.04749356901459851,-0.033228888017745095,0.012917803989257303,0.10878569010130688,0.07663718608725206,0.030276585404339005,0.09380325658293853,-0.02758534329245291,0.03592722162796395,0.031005217460165175,0.059965585409367854,-0.033518627346813726,0.027569365699704744,0.06069888220664926,0.027047264398983643,0.06294460918385791,0.0036454749037139566,-0.0342424429768812,-0.04871865288940962,-0.043201482009059586,-0.009404291582897805,0.04225497592431362,0.054502506998293,-0.029024098112641873,0.024818790483794047,-0.016491825067946896,0.15537383052099382,-0.05338831578891763,0.15653543956307114,-0.033789979791908925,-0.11072660456868945,-0.0721139838239621,0.016633742939769963,-0.03778113625027187,-0.09611488450270281,-0.04320148200905968,-0.0389963473546741,-0.04666198282530785,-0.0320797301354485,-0.07763064261851106,-0.043646838437016534,-0.06220907522418116,-0.05487062485526628,-0.03699317538865203,-0.04275212759839297,-0.09792215888621891,1.0,-0.038996347354674374,-0.05413242365380054,-0.010375118452481907,-0.030280793623974667,-0.05300995606142549,-0.04707931526362879,-0.057395660598272745,-0.030280793623974737,-0.03750293003086703,-0.0077913668062653905,0.02269130767838746,-0.04229864641209956,0.08107240562319148,0.19706119940346115,0.07627742567262448,-0.13359817371978458,0.043880481668746266,0.044125237151044404,0.034651641774130375,0.05103331827921479,0.01460631528739097,0.08023136922724769,0.04010740019807154,0.06456227743370269,-0.0036333914099707042,-0.011171475570606425,-0.038070850775466944,0.011209159992262492,-0.01456293639751402,-0.01249217064970174,0.013146303160634797,-0.0321814455998421,0.07015105203014955,-0.03112022534375429,-0.033472176640506314,-0.0015479876160987302,0.030547964223857974,-0.016932483290255214,0.011765391556183781,0.05407380704358674,-0.0702000745244398,-0.08683223557940457,0.00831424677268718
nbh_NoRidge,0.33042362576535905,-0.032666384907543,-0.02961079265971565,-0.03137594124112714,0.1846643704449708,-0.027409375626958447,-0.03669190878112192,0.07279332248064155,-0.05666037909541048,0.044843159875874394,0.052240591831568865,0.040299734743480434,0.18272385992093765,-0.04278830553966026,-0.03785835253182079,-0.0351894385737233,-0.024620299927642166,-0.04395245913056909,0.032924764079749674,0.1251967296843773,0.06306800113393353,0.2978000366662693,-0.020438824949676988,0.23509560776984817,0.14376970801804345,0.07304401003813529,0.020280908428105267,-0.019775484170543298,-0.004723153536399062,-0.03167635954158777,-0.05105779047689655,-0.01490527392792,-0.12025571245557809,-0.0360971407038182,-0.03200929997457717,0.02820421940175893,0.09054561878000435,0.02194650271834892,-0.02150484242147766,-0.009759007427776136,-0.03549415086386954,0.03798290766720538,-0.03734272849701827,-0.0583699743654902,-0.025036029992380124,0.07352611665133485,-0.03835822807681522,-0.02288826267420666,-0.052693082241369385,-0.07121445901841456,-0.03200929997457729,-0.02889358703312229,-0.03457329091975836,-0.023768853688716438,-0.05751891859344151,-0.032339278179842515,-0.04609260741504835,-0.040655324982055985,-0.027409375626958377,-0.03167635954158777,-0.07255352391128377,-0.038996347354674374,1.0,-0.040108369123124786,-0.007687242737358571,-0.02243596658037821,-0.03927669853672174,-0.034882505293572966,-0.04252620122948372,-0.022435966580377754,-0.027787068439732457,0.01731858624165378,-0.04252620122948347,-0.03134036145425715,-0.0313403614542572,-0.02376885368871627,-0.0543720296918792,0.07955509432789123,-0.0050330282665461265,0.035060240341900424,0.15424662343094747,-0.0055518077421136194,0.039773550641793824,0.09023966120704618,0.04054321520719883,0.04783616693945584,0.00037207760081361355,0.01460302045939757,-0.03263069322235121,0.02075927286522491,0.038748469688689516,0.023580821250022765,-0.03609714070381833,-0.043308885371406945,-0.0040040286104584275,0.007224528793750002,0.01747389409039255,-0.02590431682240206,-0.014662903309052209,0.026621564998549296,0.019012526724754994,-0.0200324691414827,-0.0520133833191027,-0.00452562581000975,0.0012595670615183766
nbh_NridgHt,0.40214859817526666,-0.045345544057507806,0.08577082494130935,-0.08102574716232679,0.016847868474790573,-0.0380480746063199,-0.050933538280942145,0.14605576628912664,-0.07865258809194767,0.06224862309020784,0.07251730074182866,0.1312032554019823,0.2679055432470768,0.18655849467000993,-0.05255272652713818,-0.048847897975855675,-0.03417644463070383,0.07647354147532091,-0.08285741334527388,0.12294428589886477,0.008776306771658162,0.29710081197707433,-0.028371968305106875,0.05236897460806255,0.10820287771288768,0.1028578495984105,-0.08478550014832643,0.004335252747711238,-9.312385730537778e-05,-0.043971249381893854,-0.09856740892040017,-0.02069061995995868,-0.03678709076712674,-0.050107916402988,-0.027583342357476393,-0.022889497508570736,-0.0618974631086963,0.05605670318148912,-0.02985175072885523,-0.04489147383900897,0.0579355075276359,-0.10360949695287536,-0.0316464492669554,-0.08102574716232656,-0.03475353652563001,0.21615111609361595,-0.1009789643594122,-0.008601646376558417,0.3711002070207324,-0.09025750495141598,-0.04443341760514226,-0.04010836912312474,-0.047992598233692806,-0.032994517305441,-0.07984436186009622,-0.04489147383900915,-0.06398303228778228,-0.056435318305464346,-0.03804807460631993,-0.043971249381893195,-0.10071451200854539,-0.05413242365380054,-0.040108369123124786,1.0,-0.015882178022408384,-0.031144282231498954,-0.054521590588342134,-0.04842183134445088,-0.059032358092510964,-0.03114428223149973,-0.038572365437104586,-0.006348393431660902,-0.059032358092510694,-0.043504836703679085,-0.043504836703679224,-0.010651291300827892,-0.12203731013118269,0.25828696193038697,-0.05618446038395051,0.05557436663571668,0.12650362025094944,-0.038250262049525384,0.05521129130313885,0.19375374050998162,0.030873468375557607,0.06640333852781054,0.04026578542121201,-0.025275249913285544,-0.050901003797957145,-0.027066896320134162,0.005503835632818251,0.017338511121727396,0.05545854528295916,0.016729405563167987,0.038381211874026204,-0.0017373450383327612,0.004757340920327463,-0.030436565171272658,0.030324330314813196,-0.011599450398136736,-0.0643258051773944,-0.027807889198843517,0.2782680107656022,0.007934037306435996,-0.08872911051427602
oldtown_residual,-0.018154525244699397,-0.009067243343212905,-0.17322130573527134,0.043491651010135586,-0.02560679014365132,-0.04141838049444542,-0.0267042940159892,0.021235712200432025,0.15568456618689783,-0.059955696363529654,-0.04763153084352352,-0.09206390613982446,-0.03870946075796501,-0.114712161471151,0.07418134622945009,0.10504550991375773,0.1645100570849281,-0.05238176802997867,-0.08687707415557097,0.0909990026191467,0.030503447477576228,-0.08286643342590205,0.06347634159917237,0.13988915754479145,-0.01868021758504121,0.03785503133998813,0.13531348770859986,0.004518941356800375,0.011537307095379484,0.01116657621149268,0.022426885668892525,-0.005350255693539315,0.0065241406400770394,0.0423671201495344,-0.020752220763928898,0.09980100269518809,-0.011863379991406516,-0.005295043438472866,0.007608485869370805,0.023728077675066368,-0.13256047639985866,-0.047556416108627805,0.08694111244427144,-0.004720182062769497,0.06900722864088346,-0.04243263228533331,0.05761014422781451,0.006199682112126391,-0.0393453495027061,9.921470859468894e-16,8.152957274306536e-16,0.08364492799659537,-0.18810546920606377,-0.006323789001499616,-0.0536661625173056,-0.03591966812912993,-0.08528360608445341,-0.01081649541626678,-0.2631968249505057,-0.04076484066165993,-0.023515831248509932,-0.010375118452481907,-0.007687242737358571,-0.015882178022408384,1.0,-0.01769354893382957,-0.021069765077444617,-0.009280615977915796,-0.01131424876994465,-0.005969169592994012,-0.0073928494863225004,-0.05779514658185512,0.039886533261378594,0.18893087675206519,-0.029886377575617375,0.009392801629159278,0.11992691837232919,-0.011138489034206518,0.13724106526999455,-0.001973846649558072,-0.09884526532508356,-0.02162706196330182,-0.006133917097813407,-0.016325030546933007,-0.15470906433530474,-0.09434649932772438,-0.030475704243655217,0.008546415136794558,-0.01742985527197533,0.008822581060293825,-0.01760464485259764,0.026798089825919184,0.002030785003377678,0.040317580674080374,-0.017811545742547338,0.03092789618467672,0.008120192399439514,-0.030731147531514694,-0.001746487213462883,0.029897840433306004,0.042678825455287915,0.009550025914326833,-0.006756308670074431,0.14162449683767867,0.24295569936971254
nbh_SWISU,-0.06370549244437913,-0.025365556697659917,-0.022992879138554915,0.1609313338277723,-0.007109508826277154,-0.021283471479346026,-0.028491389395156413,-0.05184408888176465,0.18478728707195655,-0.11501880859713846,-0.05344276931833646,-0.0630451093382567,-0.14569573456738283,-0.03322526178623395,0.02036497306641074,0.10565556959335286,0.09252988535457647,-0.015307636210188097,-0.05940969062882503,-0.052454737859912164,-0.031606189089158306,-0.06848436600503613,0.28826556972358613,0.1491128307125821,0.000332336774680698,-0.007055118511731559,0.11649649651926566,-0.015355729333727561,-0.024677313920044044,-0.02459679870306208,-0.010679394996376827,-0.011573994856881147,0.0784657851732906,0.25778287731871186,-0.024855328058356215,-0.020654449308768315,-0.0346244298653412,0.007879502584218222,-0.01669858177634662,0.0036436377162985907,-0.027561326382487917,-0.057957460297336776,0.017624032468906696,-0.010948510640806331,0.01718294718884036,-0.04253294495091594,0.16245968656905396,0.062068128798364264,-0.04091635388950742,-0.05529826465455188,0.004175695113804122,0.07343674914846159,-0.026846275568352982,-0.018456594067140272,-0.04466363189252294,-0.02511155723395473,-0.035791063199631434,-0.03156899527795545,-0.021283471479345898,-0.024596798703062073,-0.05633805300450208,-0.030280793623974667,-0.02243596658037821,-0.031144282231498954,-0.01769354893382957,1.0,-0.030498487250727343,-0.027086381559663107,-0.03302173691627097,-0.01742160278745601,-0.02157675120662154,0.013447939907624646,0.07909857912502141,-0.02433589506898644,-0.02433589506898654,-0.018456594067140245,0.04089439186854227,0.00446028479518646,-0.04647321286481042,-0.022700709909030968,-0.07507927647465414,-0.013727846547470147,-0.03163365353233642,0.006415685728801526,-0.00391842921322255,-0.08578005498480847,0.08514967419253806,-0.007406746239809613,-0.007509770034171067,-0.004633742414526485,-9.857139012485404e-05,-0.0016987889421033319,-0.028029550001863544,-0.011562500101656124,-0.00823191522437826,-0.00027545472772495854,-0.04591559134277339,0.03633695234876759,0.027691838419568997,5.566772348001738e-05,0.026434892206461495,-0.015555279019719703,-0.040388565412179556,0.13828851508575407,0.11777009460266606
nbh_Sawyer,-0.12839406550544274,0.05668365993781716,-0.04025163699459688,-0.02851875249270791,-0.11907980219573132,0.08194830291419786,0.02582011010884556,0.05903879482830306,-0.0666133452895943,0.035638237566563806,0.07101361192697492,-0.05878519548628857,-0.09010825552924498,-0.05816458079959968,-0.022032540253184865,-0.04783500812662001,-0.011457436822674394,-0.036758088158193626,0.024640116558021063,0.02508051498700318,-0.0013325997973585857,-0.08026185053419158,-0.027783658881573206,-0.045931710451494336,0.005779320830242626,-0.07867665532879287,0.011621351117784373,-0.02688194197881067,-0.013417575979801486,0.02629169555067418,0.07626076127389522,0.0426980070052763,-0.03164785626362176,-0.03370197676110309,-0.043512064598684785,-0.0026824066296082137,0.0411645277525438,0.041009073191911,-0.02923275714779932,-0.04396062276756153,-0.032643580111327904,0.19541601755544802,-0.036975786770292354,0.12396188217289271,-0.034032901537624394,-0.09274025318880699,0.013339201128230409,-0.031113319092351082,-0.0605879653507051,-0.07928335966843314,-0.04351206459868473,-0.039276698536721555,-0.04699744352686382,-0.03231035661390568,-0.07818874213032097,-0.043960622767561366,-0.06265630654085813,-0.05526509884017387,-0.03725912543657782,-0.043059479704942866,-0.09862613745997177,-0.05300995606142549,-0.03927669853672174,-0.054521590588342134,-0.021069765077444617,-0.030498487250727343,1.0,-0.04741777623701282,-0.0578082874821893,-0.030498487250727263,-0.03777254478910842,-0.00742319751402498,0.12786132221861873,-0.042602738367499636,0.07997608655250284,-0.009543406490207764,0.04891011680802544,-0.11360319591581072,0.042855197208479,0.00461085687140889,-0.007880600556044318,0.029964286458746284,-0.04391617205727834,-0.08841703659337616,0.020208169241708675,0.013708273654484312,0.007549804986970776,0.030164062814722146,0.02395917407069583,-0.03154121810317736,-0.01583358022259248,-0.0020712348603497657,-0.018335054190455908,-0.006668491804294182,-0.013858815412194936,0.00015204967185503712,0.0024263397614054457,-0.01851977399761325,-0.045390798201318874,0.06854608676216249,-0.0014664976048968047,-0.0003679902200924382,-0.07070475445493656,-0.03298887459807645,0.017829651778095843
