Id,SalePrice
2736,142298.15578715422
2737,117428.75643809406
2738,134329.97356151897
2739,144556.4051803139
2740,134882.22218688315
2741,143205.62018942556
2742,151619.5511933248
2743,164184.71259871882
2744,163346.2514396304
2745,135571.58409195367
2746,140105.57857143614
2747,162325.25100781568
2748,125104.19361668496
2749,128765.1344537398
2750,136638.46010938566
2751,137901.68046789462
2752,199642.6330565028
2753,139703.57424410174
2754,217608.1631952879
2755,129283.79017560216
2756,106563.87538062253
2757,75802.20892733961
2758,89803.33553694967
2759,164253.86721647598
2760,113500.18232716668
2761,140672.66755731002
2762,143728.9115645885
2763,184965.64313222512
2764,152729.54792605308
2765,275838.7260699992
2766,137037.80286253453
2767,88812.76568790775
2768,130010.67273322654
2769,132603.18814833456
2770,122431.13985398998
2771,108115.5550206395
2772,104088.31411392549
2773,175264.81203743967
2774,158577.62115407028
2775,104009.48452632314
2776,135946.5383753275
2777,134935.23630278197
2778,106424.85129772268
2779,127330.51677459122
2780,92846.61417613829
2781,108069.20756935485
2782,112592.22261392571
2783,107812.2470951349
2784,125559.24161602106
2785,142576.67779461783
2786,71092.18692437174
2787,117304.14054528438
2788,76133.88819629044
2789,158487.24193721416
2790,95760.55128501888
2791,121596.93304701943
2792,65976.10162397473
2793,164119.53628103732
2794,101900.01085779046
2795,125802.58518255301
2796,102822.09796802496
2797,208864.496058759
2798,106678.98892523287
2799,101152.47201429792
2800,68647.90390963704
2801,105528.46176391807
2802,132311.65254696633
2803,166049.97723096513
2804,137006.35098099575
2805,90375.99960419346
2806,84273.9172894187
2807,167542.71159569093
2808,151909.29250849146
2809,128074.77310749152
2810,134969.9091042595
2811,159042.5681606426
2812,155450.0139554385
2813,163519.44020784282
2814,161481.10644882714
2815,96898.24888393059
2816,229251.19455104705
2817,173710.60995792082
2818,135168.20225421013
2819,196453.37809574147
2820,142113.57352496622
2821,114588.38893894797
2822,207199.13426077986
2823,421071.5062563057
2824,181459.93975083999
2825,144596.42227671764
2826,141515.1195015715
2827,130055.48623153103
2828,234207.8652952825
2829,208806.76472176972
2830,211066.82304579156
2831,171148.95921996032
2832,246798.510028438
2833,280096.37401217833
2834,218899.86949049385
2835,226560.45101759263
2836,193488.50304270384
2837,156351.52911580008
2838,154996.0945217836
2839,185330.11331102843
2840,202041.11014889224
2841,199694.9981676081
2842,224742.07178926913
2843,146446.3020093226
2844,164179.2978723112
2845,127198.41062070998
2846,210613.17677542122
2847,210177.14500213065
2848,219763.13893454964
2849,198465.2425909851
2850,275418.9953046798
2851,212646.54085856315
2852,233326.1984597084
2853,245969.27784527797
2854,144584.42523146718
2855,195246.11674098857
2856,198189.8404522834
2857,186241.33606635613
2858,198811.7234043652
2859,112640.77450558209
2860,121340.79885764583
2861,128690.76038867001
2862,209140.02982336638
2863,138881.25070835958
2864,246619.67600029235
2865,140355.18666305047
2866,132580.88077621433
2867,101165.08145610389
2868,89297.5345421692
2869,108765.09078339109
2870,130128.89238245648
2871,75588.74938598422
2872,59444.39623307266
2873,97872.83005170776
2874,126450.06601144932
2875,115016.6241992742
2876,177741.16960754525
2877,148131.38384279492
2878,179482.57780818047
2879,132313.64072877675
2880,94241.45046031981
2881,142746.77617859404
2882,183586.49284187955
2883,195093.17804563412
2884,211491.39045677258
2885,192028.93363800808
2886,263323.50015811884
2887,90926.78508553024
2888,138798.74364326757
2889,63810.91491480298
2890,81917.15800852318
2891,141847.72834815996
2892,53041.32696433268
2893,92784.02086298428
2894,72095.38145993734
2895,348132.5651810393
2896,296817.2787079336
2897,200963.7754453608
2898,147886.432953012
2899,197819.1550162462
2900,170956.18877589755
2901,205357.62696854997
2902,200013.67389972613
2903,330573.02129750646
2904,328615.8883632927
2905,107913.41156595081
2906,191009.81443633398
2907,119899.32690129887
2908,133822.194576563
2909,148141.03375320017
2910,81069.62424307868
2911,89981.45961108529
2912,151687.56193928374
2913,84545.78463508945
2914,80671.7255726993
2915,91137.27509930645
2916,87176.2471957517
2917,151928.73569966867
2918,122767.20013655818
2919,201142.12177613337
